,2002,2004,2006,2007,2009,2013,2014,2017,2018,2019,2021,2023
BILOVAN,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0,345.0
BOCANA,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0,5120.0
BOLASPAMBA,,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
BOLIVAR,365.0,6520.0,6520.0,6520.0,6520.0,6520.0,6520.0,365.0,365.0,365.0,365.0,365.0
BOLIVAR/SAGRARIO,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0,5125.0
BOMBOIZA,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
BOMBOLI,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0,5860.0
BORBON,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0
BORRERO,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0,6790.0
BOYACA,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0
BUENAVISTA,385.0,390.0,390.0,390.0,390.0,390.0,390.0,385.0,385.0,385.0,385.0,385.0
BULAN / J. VICTOR IZQUIERD,,,,,,,,,,395.0,,
BULAN / J. VICTOR IZQUIERDO,,,,395.0,395.0,395.0,395.0,395.0,395.0,,395.0,395.0
BULAN/JV.IZQUIERDO,395.0,395.0,,,,,,,,,,
BULAN/JVICTOR IZQUIERDO,,,395.0,,,,,,,,,
C. E. EN ALICANTE,,,,,,9074.0,9074.0,9074.0,9074.0,,,
C. E. EN ANKARA,,,,,,9078.0,9078.0,9078.0,9078.0,9078.0,9078.0,9078.0
C. E. EN ASUNCION,,,9051.0,9051.0,9051.0,9051.0,9051.0,9051.0,9051.0,9051.0,9051.0,9051.0
C. E. EN ATLANTA,,,,,,9071.0,9071.0,9071.0,9071.0,9071.0,9071.0,9071.0
C. E. EN BARCELONA,,,9023.0,9023.0,9023.0,9023.0,9023.0,9023.0,9023.0,9023.0,9023.0,9023.0
C. E. EN BEIJING,,,9020.0,,9020.0,9020.0,9020.0,9020.0,9020.0,9020.0,9020.0,9020.0
C. E. EN BELARUS,,,,,,,,9088.0,9088.0,9088.0,,
C. E. EN BERLIN,,,9001.0,9001.0,9001.0,9001.0,9001.0,9001.0,9001.0,9001.0,9001.0,9001.0
