,2002,2004,2006,2007,2009,2013,2014,2017,2018,2019,2021,2023
TIWINTZA,,14.0,,,,14.0,14.0,14.0,14.0,14.0,14.0,14.0
TIWINZA,,,14.0,14.0,14.0,,,,,,,
TOSAGUA,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
TULCAN,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
TURQUIA,,,,,,26.0,26.0,26.0,26.0,26.0,26.0,26.0
URCUQUI,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
URDANETA,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
URUGUAY,,,25.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
VALENCIA,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
VENEZUELA,,,25.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
VENTANAS,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
VINCES,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
YACUAMBI,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
YAGUACHI,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
YANZATZA,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
ZAMORA,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
ZAPOTILLO,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
ZARUMA,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
ZONA ESPECIAL ELECTORAL LA MANGA DEL CURA,,,,,,,,13.0,13.0,,,
ZONA ESPECIAL ELECTORAL LAS GOLONDRINAS,,,,,,,,10.0,10.0,,,
